id,pokemon_id,types
4409,2989,Bug
4410,2989,Psychic
4411,2990,Bug
4412,2990,Psychic
4413,2991,Bug
4414,2991,Psychic
4415,2992,Dark
4416,2992,Grass
4417,2993,Dark
4418,2993,Grass
4419,2994,Ghost
4420,2994,Fighting
4421,2995,Steel
4422,2995,Flying
4423,2996,Steel
4424,2996,Flying
4425,2997,Water
4426,2997,Fire
4427,2998,Water
4428,2998,Fire
4429,2999,Electric
4430,2999,Poison
4431,3000,Electric
4432,3000,Poison
4433,3001,Water
4434,3002,Water
4435,3002,Steel
4436,3003,Water
4437,3003,Steel
4438,3004,Rock
4439,3004,Poison
4440,3005,Fire
4441,3005,Grass
4442,3006,Fairy
4443,3007,Fairy
4444,3007,Fighting
4445,3008,Dragon
4446,3008,Ghost
4447,3009,Grass
4448,3009,Fairy
4449,3010,Grass
4450,3010,Fairy
4451,3011,Grass
4452,3012,Grass
4453,3012,Electric
4454,3013,Grass
4455,3013,Electric
4456,3014,Fire
4457,3015,Fire
4458,3015,Ground
4459,3016,Fire
4460,3016,Grass
4461,3017,Fire
4462,3017,Ground
4463,3018,Water
4464,3019,Water
4465,3019,Bug
4466,3020,Water
4467,3020,Bug
4468,3021,Steel
4469,3021,Ground
4470,3022,Steel
4471,3022,Ground
4472,3023,Fire
4473,3023,Grass
4474,3024,Ghost
4475,3025,Electric
4476,3026,Electric
4477,3026,Dragon
4478,3027,Ground
4479,3028,Electric
4480,3028,Water
4481,3029,Poison
4482,3029,Flying
4483,3030,Poison
4484,3030,Ground
4485,3031,Rock
4486,3032,Grass
4487,3032,Poison
4488,3033,Bug
4489,3034,Electric
4490,3035,Electric
4491,3036,Grass
4492,3036,Psychic
4493,3037,Grass
4494,3037,Psychic
4495,3038,Grass
4496,3038,Dragon
4497,3039,Ground
4498,3040,Ground
4499,3041,Fire
4500,3041,Ghost
4501,3042,Fire
4502,3042,Ghost
4503,3043,Fighting
4504,3044,Fighting
4505,3045,Normal
4506,3046,Poison
4507,3047,Bug
4508,3048,Poison
4509,3049,Ground
4510,3049,Rock
4511,3050,Ground
4512,3050,Rock
4513,3051,Normal
4514,3052,Grass
4515,3053,Normal
4516,3054,Water
4517,3055,Water
4518,3056,Water
4519,3057,Water
4520,3058,Bug
4521,3058,Flying
4522,3059,Water
4523,3060,Water
4524,3060,Psychic
4525,3061,Psychic
4526,3061,Fairy
4527,3062,Bug
4528,3062,Flying
4529,3063,Ice
4530,3063,Psychic
4531,3064,Electric
4532,3065,Fire
4533,3066,Bug
4534,3067,Normal
4535,3068,Water
4536,3069,Bug
4537,3069,Poison
4538,3070,Water
4539,3070,Flying
4540,3071,Water
4541,3071,Ice
4542,3072,Normal
4543,3073,Normal
4544,3074,Normal
4545,3075,Water
4546,3076,Electric
4547,3077,Fire
4548,3078,Normal
4549,3079,Rock
4550,3079,Water
4551,3080,Rock
4552,3080,Water
4553,3081,Bug
4554,3081,Poison
4555,3082,Rock
4556,3082,Water
4557,3083,Rock
4558,3083,Water
4559,3084,Rock
4560,3084,Flying
4561,3085,Normal
4562,3086,Ice
4563,3086,Flying
4564,3087,Electric
4565,3087,Flying
4566,3088,Fire
4567,3088,Flying
4568,3089,Dragon
4569,3090,Dragon
4570,3091,Dragon
4571,3091,Flying
4572,3092,Bug
4573,3092,Poison
4574,3093,Psychic
4575,3094,Psychic
4576,3095,Grass
4577,3096,Grass
4578,3097,Grass
4579,3098,Fire
4580,3099,Fire
4581,3100,Fire
4582,3101,Water
4583,3102,Water
4584,3103,Normal
4585,3103,Flying
4586,3104,Water
4587,3105,Normal
4588,3106,Normal
4589,3107,Normal
4590,3107,Flying
4591,3108,Normal
4592,3108,Flying
4593,3109,Bug
4594,3109,Flying
4595,3110,Bug
4596,3110,Flying
4597,3111,Bug
4598,3111,Poison
4599,3112,Bug
4600,3112,Poison
4601,3113,Poison
4602,3113,Flying
4603,3114,Normal
4604,3114,Flying
4605,3115,Water
4606,3115,Electric
4607,3116,Water
4608,3116,Electric
4609,3117,Electric
4610,3118,Fairy
4611,3119,Normal
4612,3119,Fairy
4613,3120,Fairy
4614,3121,Fairy
4615,3121,Flying
4616,3122,Psychic
4617,3122,Flying
4618,3123,Psychic
4619,3123,Flying
4620,3124,Electric
4621,3125,Normal
4622,3125,Flying
4623,3126,Electric
4624,3127,Electric
4625,3128,Grass
4626,3129,Water
4627,3129,Fairy
4628,3130,Water
4629,3130,Fairy
4630,3131,Rock
4631,3132,Water
4632,3133,Grass
4633,3133,Flying
4634,3134,Grass
4635,3134,Flying
4636,3135,Grass
4637,3135,Flying
4638,3136,Normal
4639,3137,Dark
4640,3137,Normal
4641,3138,Normal
4642,3139,Grass
4643,3140,Grass
4644,3141,Bug
4645,3141,Flying
4646,3142,Water
4647,3142,Ground
4648,3143,Water
4649,3143,Ground
4650,3144,Psychic
4651,3145,Dark
4652,3146,Dark
4653,3146,Flying
4654,3147,Water
4655,3147,Psychic
4656,3148,Grass
4657,3148,Poison
4658,3149,Normal
4659,3150,Dark
4660,3150,Normal
4661,3151,Dark
4662,3151,Normal
4663,3152,Ghost
4664,3153,Psychic
4665,3154,Psychic
4666,3155,Normal
4667,3155,Psychic
4668,3156,Bug
4669,3157,Bug
4670,3157,Steel
4671,3158,Normal
4672,3159,Ground
4673,3159,Flying
4674,3160,Steel
4675,3160,Ground
4676,3161,Fairy
4677,3162,Normal
4678,3162,Flying
4679,3163,Fairy
4680,3164,Water
4681,3164,Poison
4682,3165,Bug
4683,3165,Steel
4684,3166,Bug
4685,3166,Rock
4686,3167,Bug
4687,3167,Fighting
4688,3168,Dark
4689,3168,Ice
4690,3169,Normal
4691,3170,Normal
4692,3171,Fire
4693,3172,Fire
4694,3172,Rock
4695,3173,Normal
4696,3173,Flying
4697,3174,Ice
4698,3174,Ground
4699,3175,Ice
4700,3175,Ground
4701,3176,Water
4702,3176,Rock
4703,3177,Water
4704,3178,Water
4705,3179,Ice
4706,3179,Flying
4707,3180,Water
4708,3180,Flying
4709,3181,Steel
4710,3181,Flying
4711,3182,Dark
4712,3182,Fire
4713,3183,Dark
4714,3183,Fire
4715,3184,Poison
4716,3185,Water
4717,3185,Dragon
4718,3186,Ground
4719,3187,Ground
4720,3188,Normal
4721,3189,Normal
4722,3190,Normal
4723,3191,Fighting
4724,3192,Fighting
4725,3193,Ice
4726,3193,Psychic
4727,3194,Electric
4728,3195,Poison
4729,3196,Fire
4730,3197,Normal
4731,3198,Normal
4732,3199,Electric
4733,3200,Fire
4734,3201,Water
4735,3202,Rock
4736,3202,Ground
4737,3203,Rock
4738,3203,Ground
4739,3204,Rock
4740,3204,Dark
4741,3205,Psychic
4742,3205,Flying
4743,3206,Electric
4744,3207,Electric
4745,3208,Electric
4746,3209,Electric
4747,3210,Electric
4748,3211,Electric
4749,3212,Electric
4750,3213,Electric
4751,3214,Electric
4752,3215,Fire
4753,3215,Flying
4754,3216,Psychic
4755,3216,Grass
4756,3217,Grass
4757,3218,Grass
4758,3219,Grass
4759,3220,Fire
4760,3221,Fire
4761,3221,Fighting
4762,3222,Fire
4763,3222,Fighting
4764,3223,Water
4765,3224,Water
4766,3224,Ground
4767,3225,Electric
4768,3226,Electric
4769,3226,Psychic
4770,3227,Water
4771,3227,Ground
4772,3228,Dark
4773,3229,Dark
4774,3230,Normal
4775,3231,Normal
4776,3232,Bug
4777,3233,Bug
4778,3234,Bug
4779,3234,Flying
4780,3235,Bug
4781,3236,Bug
4782,3236,Poison
4783,3237,Ground
4784,3238,Ice
4785,3238,Steel
4786,3239,Water
4787,3239,Grass
4788,3240,Water
4789,3240,Grass
4790,3241,Water
4791,3241,Grass
4792,3242,Grass
4793,3243,Grass
4794,3243,Dark
4795,3244,Grass
4796,3244,Dark
4797,3245,Normal
4798,3245,Flying
4799,3246,Normal
4800,3246,Flying
4801,3247,Water
4802,3247,Flying
4803,3248,Water
4804,3248,Flying
4805,3249,Ground
4806,3250,Ice
4807,3250,Steel
4808,3251,Psychic
4809,3251,Fairy
4810,3252,Psychic
4811,3252,Fairy
4812,3253,Psychic
4813,3253,Fairy
4814,3254,Bug
4815,3254,Water
4816,3255,Bug
4817,3255,Flying
4818,3256,Grass
4819,3257,Grass
4820,3257,Fighting
4821,3258,Normal
4822,3259,Normal
4823,3260,Normal
4824,3261,Poison
4825,3262,Bug
4826,3262,Ground
4827,3263,Bug
4828,3263,Flying
4829,3264,Bug
4830,3264,Ghost
4831,3265,Normal
4832,3266,Normal
4833,3267,Normal
4834,3268,Fighting
4835,3269,Fighting
4836,3270,Normal
4837,3270,Fairy
4838,3271,Rock
4839,3272,Grass
4840,3272,Poison
4841,3273,Poison
4842,3274,Normal
4843,3275,Normal
4844,3276,Dark
4845,3276,Ghost
4846,3277,Steel
4847,3277,Fairy
4848,3278,Steel
4849,3278,Rock
4850,3279,Steel
4851,3279,Rock
4852,3280,Steel
4853,3280,Rock
4854,3281,Fighting
4855,3281,Psychic
4856,3282,Fighting
4857,3282,Psychic
4858,3283,Electric
4859,3284,Poison
4860,3284,Ground
4861,3285,Electric
4862,3286,Electric
4863,3287,Electric
4864,3288,Bug
4865,3289,Bug
4866,3290,Grass
4867,3290,Poison
4868,3291,Poison
4869,3292,Poison
4870,3293,Water
4871,3293,Dark
4872,3294,Water
4873,3294,Dark
4874,3295,Poison
4875,3296,Water
4876,3297,Water
4877,3298,Fire
4878,3298,Ground
4879,3299,Fire
4880,3299,Ground
4881,3300,Fire
4882,3301,Psychic
4883,3302,Psychic
4884,3303,Normal
4885,3304,Ground
4886,3305,Ground
4887,3305,Dragon
4888,3306,Poison
4889,3307,Ground
4890,3307,Dragon
4891,3308,Grass
4892,3309,Grass
4893,3309,Dark
4894,3310,Normal
4895,3310,Flying
4896,3311,Dragon
4897,3311,Flying
4898,3312,Normal
4899,3313,Poison
4900,3314,Rock
4901,3314,Psychic
4902,3315,Rock
4903,3315,Psychic
4904,3316,Water
4905,3316,Ground
4906,3317,Poison
4907,3317,Ground
4908,3318,Water
4909,3318,Ground
4910,3319,Water
4911,3320,Water
4912,3320,Dark
4913,3321,Ground
4914,3321,Psychic
4915,3322,Ground
4916,3322,Psychic
4917,3323,Rock
4918,3323,Grass
4919,3324,Rock
4920,3324,Grass
4921,3325,Rock
4922,3325,Bug
4923,3326,Rock
4924,3326,Bug
4925,3327,Water
4926,3328,Fairy
4927,3329,Water
4928,3330,Normal
4929,3331,Normal
4930,3332,Ghost
4931,3333,Ghost
4932,3334,Ghost
4933,3335,Ghost
4934,3336,Grass
4935,3336,Flying
4936,3337,Psychic
4937,3338,Dark
4938,3339,Fairy
4939,3340,Psychic
4940,3341,Ice
4941,3342,Ice
4942,3343,Ice
4943,3343,Water
4944,3344,Ice
4945,3344,Water
4946,3345,Ice
4947,3345,Water
4948,3346,Water
4949,3347,Water
4950,3348,Water
4951,3349,Water
4952,3349,Rock
4953,3350,Fire
4954,3351,Ice
4955,3352,Water
4956,3353,Dragon
4957,3354,Dragon
4958,3355,Dragon
4959,3355,Flying
4960,3356,Steel
4961,3356,Psychic
4962,3357,Steel
4963,3357,Psychic
4964,3358,Steel
4965,3358,Psychic
4966,3359,Rock
4967,3360,Ice
4968,3361,Steel
4969,3362,Fire
4970,3363,Ice
4971,3363,Fairy
4972,3364,Dragon
4973,3364,Psychic
4974,3365,Dragon
4975,3365,Psychic
4976,3366,Water
4977,3367,Ground
4978,3368,Dragon
4979,3368,Flying
4980,3369,Steel
4981,3369,Psychic
4982,3370,Psychic
4983,3371,Psychic
4984,3372,Psychic
4985,3373,Psychic
4986,3374,Grass
4987,3375,Grass
4988,3376,Grass
4989,3376,Ground
4990,3377,Normal
4991,3377,Fairy
4992,3378,Fire
4993,3379,Fire
4994,3379,Fighting
4995,3380,Fire
4996,3380,Fighting
4997,3381,Water
4998,3382,Water
4999,3383,Water
5000,3383,Steel
5001,3384,Normal
5002,3384,Flying
5003,3385,Normal
5004,3385,Flying
5005,3386,Normal
5006,3386,Flying
5007,3387,Normal
5008,3388,Fire
5009,3389,Normal
5010,3389,Fairy
5011,3390,Normal
5012,3390,Water
5013,3391,Bug
5014,3392,Bug
5015,3393,Electric
5016,3394,Electric
5017,3395,Electric
5018,3396,Grass
5019,3396,Poison
5020,3397,Grass
5021,3397,Poison
5022,3398,Rock
5023,3399,Rock
5024,3400,Poison
5025,3400,Flying
5026,3401,Rock
5027,3401,Steel
5028,3402,Rock
5029,3402,Steel
5030,3403,Bug
5031,3404,Bug
5032,3404,Grass
5033,3405,Bug
5034,3405,Ground
5035,3406,Bug
5036,3406,Steel
5037,3407,Bug
5038,3407,Flying
5039,3408,Bug
5040,3408,Flying
5041,3409,Bug
5042,3409,Flying
5043,3410,Electric
5044,3411,Water
5045,3412,Water
5046,3413,Poison
5047,3413,Flying
5048,3414,Grass
5049,3415,Grass
5050,3416,Water
5051,3417,Water
5052,3417,Ground
5053,3418,Normal
5054,3419,Ghost
5055,3419,Flying
5056,3420,Ghost
5057,3420,Flying
5058,3421,Normal
5059,3422,Normal
5060,3423,Ghost
5061,3424,Grass
5062,3424,Poison
5063,3425,Dark
5064,3425,Flying
5065,3426,Normal
5066,3427,Normal
5067,3428,Psychic
5068,3429,Poison
5069,3429,Dark
5070,3430,Poison
5071,3430,Dark
5072,3431,Steel
5073,3431,Psychic
5074,3432,Steel
5075,3432,Psychic
5076,3433,Rock
5077,3434,Psychic
5078,3434,Fairy
5079,3435,Grass
5080,3435,Poison
5081,3436,Normal
5082,3437,Normal
5083,3437,Flying
5084,3438,Ghost
5085,3438,Dark
5086,3439,Dragon
5087,3439,Ground
5088,3440,Dragon
5089,3440,Ground
5090,3441,Dragon
5091,3441,Ground
5092,3442,Normal
5093,3443,Fighting
5094,3444,Fighting
5095,3444,Steel
5096,3445,Ground
5097,3446,Grass
5098,3446,Poison
5099,3447,Ground
5100,3448,Poison
5101,3448,Bug
5102,3449,Poison
5103,3449,Dark
5104,3450,Poison
5105,3450,Fighting
5106,3451,Poison
5107,3451,Fighting
5108,3452,Grass
5109,3453,Water
5110,3454,Water
5111,3455,Water
5112,3455,Flying
5113,3456,Grass
5114,3456,Ice
5115,3457,Bug
5116,3457,Grass
5117,3458,Grass
5118,3458,Ice
5119,3459,Dark
5120,3459,Ice
5121,3460,Electric
5122,3460,Steel
5123,3461,Normal
5124,3462,Ground
5125,3462,Rock
5126,3463,Grass
5127,3464,Electric
5128,3465,Fire
5129,3466,Fairy
5130,3466,Flying
5131,3467,Bug
5132,3467,Flying
5133,3468,Bug
5134,3468,Grass
5135,3469,Grass
5136,3470,Ice
5137,3471,Ground
5138,3471,Flying
5139,3472,Ice
5140,3472,Ground
5141,3473,Normal
5142,3474,Psychic
5143,3474,Fighting
5144,3475,Rock
5145,3475,Steel
5146,3476,Ghost
5147,3477,Ice
5148,3477,Ghost
5149,3478,Electric
5150,3478,Ghost
5151,3479,Electric
5152,3479,Flying
5153,3480,Electric
5154,3480,Ice
5155,3481,Electric
5156,3481,Fire
5157,3482,Electric
5158,3482,Grass
5159,3483,Electric
5160,3483,Water
5161,3484,Bug
5162,3484,Poison
5163,3485,Psychic
5164,3486,Psychic
5165,3487,Psychic
5166,3488,Steel
5167,3488,Dragon
5168,3489,Water
5169,3489,Dragon
5170,3490,Fire
5171,3490,Steel
5172,3491,Normal
5173,3492,Ghost
5174,3492,Dragon
5175,3493,Ghost
5176,3493,Dragon
5177,3494,Psychic
5178,3495,Water
5179,3496,Bug
5180,3496,Poison
5181,3497,Water
5182,3498,Dark
5183,3499,Grass
5184,3500,Grass
5185,3500,Flying
5186,3501,Normal
5187,3502,Bug
5188,3503,Dark
5189,3504,Dragon
5190,3505,Electric
5191,3506,Fighting
5192,3507,Fire
5193,3508,Flying
5194,3509,Ghost
5195,3510,Grass
5196,3511,Ground
5197,3512,Ice
5198,3513,Poison
5199,3514,Psychic
5200,3515,Rock
5201,3516,Steel
5202,3517,Water
5203,3518,Fairy
5204,3519,Psychic
5205,3519,Fire
5206,3520,Grass
5207,3521,Grass
5208,3522,Grass
5209,3523,Fire
5210,3524,Fire
5211,3524,Fighting
5212,3525,Fire
5213,3526,Ground
5214,3527,Ground
5215,3527,Steel
5216,3528,Fire
5217,3528,Fighting
5218,3529,Water
5219,3530,Water
5220,3531,Water
5221,3532,Normal
5222,3533,Normal
5223,3534,Normal
5224,3535,Normal
5225,3536,Normal
5226,3537,Dark
5227,3538,Ground
5228,3539,Ground
5229,3539,Steel
5230,3540,Dark
5231,3541,Grass
5232,3542,Grass
5233,3543,Fire
5234,3544,Fire
5235,3545,Water
5236,3546,Water
5237,3547,Psychic
5238,3548,Psychic
5239,3549,Normal
5240,3549,Flying
5241,3550,Normal
5242,3551,Dark
5243,3552,Normal
5244,3552,Flying
5245,3553,Normal
5246,3553,Flying
5247,3554,Electric
5248,3555,Electric
5249,3556,Rock
5250,3557,Rock
5251,3558,Rock
5252,3559,Psychic
5253,3559,Flying
5254,3560,Psychic
5255,3560,Flying
5256,3561,Ground
5257,3562,Normal
5258,3563,Dark
5259,3564,Ground
5260,3564,Steel
5261,3565,Normal
5262,3566,Fighting
5263,3567,Fighting
5264,3568,Fighting
5265,3569,Water
5266,3570,Water
5267,3570,Ground
5268,3571,Water
5269,3571,Ground
5270,3572,Fighting
5271,3573,Fighting
5272,3574,Water
5273,3575,Bug
5274,3575,Grass
5275,3576,Bug
5276,3576,Grass
5277,3577,Bug
5278,3577,Grass
5279,3578,Bug
5280,3578,Poison
5281,3579,Bug
5282,3579,Poison
5283,3580,Bug
5284,3580,Poison
5285,3581,Grass
5286,3581,Fairy
5287,3582,Grass
5288,3582,Fairy
5289,3583,Grass
5290,3584,Grass
5291,3585,Water
5292,3586,Water
5293,3587,Water
5294,3588,Ground
5295,3588,Dark
5296,3589,Ground
5297,3589,Dark
5298,3590,Ground
5299,3590,Dark
5300,3591,Fire
5301,3592,Fire
5302,3593,Grass
5303,3594,Bug
5304,3594,Rock
5305,3595,Bug
5306,3595,Rock
5307,3596,Dark
5308,3596,Fighting
5309,3597,Fighting
5310,3598,Dark
5311,3598,Fighting
5312,3599,Psychic
5313,3599,Flying
5314,3600,Ghost
5315,3601,Ghost
5316,3602,Water
5317,3602,Rock
5318,3603,Water
5319,3603,Rock
5320,3604,Rock
5321,3604,Flying
5322,3605,Rock
5323,3605,Flying
5324,3606,Poison
5325,3607,Poison
5326,3608,Fighting
5327,3609,Dark
5328,3610,Dark
5329,3611,Normal
5330,3612,Normal
5331,3613,Psychic
5332,3614,Psychic
5333,3615,Psychic
5334,3616,Psychic
5335,3617,Psychic
5336,3618,Psychic
5337,3619,Fire
5338,3620,Water
5339,3620,Flying
5340,3621,Water
5341,3621,Flying
5342,3622,Ice
5343,3623,Ice
5344,3624,Ice
5345,3625,Normal
5346,3625,Grass
5347,3626,Normal
5348,3626,Grass
5349,3627,Electric
5350,3627,Flying
5351,3628,Bug
5352,3629,Bug
5353,3629,Steel
5354,3630,Fire
5355,3631,Grass
5356,3631,Poison
5357,3632,Grass
5358,3632,Poison
5359,3633,Water
5360,3633,Ghost
5361,3634,Water
5362,3634,Ghost
5363,3635,Water
5364,3636,Bug
5365,3636,Electric
5366,3637,Bug
5367,3637,Electric
5368,3638,Grass
5369,3638,Steel
5370,3639,Grass
5371,3639,Steel
5372,3640,Steel
5373,3641,Fire
5374,3641,Flying
5375,3642,Water
5376,3643,Steel
5377,3644,Steel
5378,3645,Electric
5379,3646,Electric
5380,3647,Electric
5381,3648,Psychic
5382,3649,Psychic
5383,3650,Ghost
5384,3650,Fire
5385,3651,Ghost
5386,3651,Fire
5387,3652,Ghost
5388,3652,Fire
5389,3653,Water
5390,3654,Dragon
5391,3655,Dragon
5392,3656,Dragon
5393,3657,Ice
5394,3658,Ice
5395,3659,Ice
5396,3660,Bug
5397,3661,Bug
5398,3662,Ground
5399,3662,Electric
5400,3663,Fighting
5401,3664,Water
5402,3664,Fighting
5403,3665,Fighting
5404,3666,Dragon
5405,3667,Ground
5406,3667,Ghost
5407,3668,Ground
5408,3668,Ghost
5409,3669,Dark
5410,3669,Steel
5411,3670,Dark
5412,3670,Steel
5413,3671,Normal
5414,3672,Normal
5415,3672,Flying
5416,3673,Normal
5417,3673,Flying
5418,3674,Dark
5419,3674,Flying
5420,3675,Psychic
5421,3676,Dark
5422,3676,Flying
5423,3677,Fire
5424,3678,Bug
5425,3678,Steel
5426,3679,Dark
5427,3679,Dragon
5428,3680,Dark
5429,3680,Dragon
5430,3681,Dark
5431,3681,Dragon
5432,3682,Bug
5433,3682,Fire
5434,3683,Bug
5435,3683,Fire
5436,3684,Steel
5437,3684,Fighting
5438,3685,Rock
5439,3685,Fighting
5440,3686,Psychic
5441,3687,Grass
5442,3687,Fighting
5443,3688,Flying
5444,3689,Flying
5445,3690,Electric
5446,3690,Flying
5447,3691,Electric
5448,3691,Flying
5449,3692,Dragon
5450,3692,Fire
5451,3693,Dragon
5452,3693,Electric
5453,3694,Ground
5454,3694,Flying
5455,3695,Ground
5456,3695,Flying
5457,3696,Dragon
5458,3696,Ice
5459,3697,Dragon
5460,3697,Ice
5461,3698,Dragon
5462,3698,Ice
5463,3699,Water
5464,3699,Fighting
5465,3700,Water
5466,3700,Fighting
5467,3701,Normal
5468,3701,Psychic
5469,3702,Bug
5470,3702,Steel
5471,3703,Bug
5472,3703,Steel
5473,3704,Bug
5474,3704,Steel
5475,3705,Bug
5476,3705,Steel
5477,3706,Bug
5478,3706,Steel
5479,3707,Psychic
5480,3708,Grass
5481,3709,Grass
5482,3710,Grass
5483,3710,Fighting
5484,3711,Fire
5485,3712,Fire
5486,3713,Fire
5487,3713,Psychic
5488,3714,Water
5489,3715,Water
5490,3716,Water
5491,3716,Dark
5492,3717,Normal
5493,3718,Fighting
5494,3719,Normal
5495,3719,Ground
5496,3720,Normal
5497,3720,Flying
5498,3721,Fire
5499,3721,Flying
5500,3722,Fire
5501,3722,Flying
5502,3723,Bug
5503,3724,Bug
5504,3725,Bug
5505,3725,Flying
5506,3726,Bug
5507,3726,Flying
5508,3727,Bug
5509,3727,Flying
5510,3728,Fire
5511,3728,Normal
5512,3729,Fire
5513,3729,Normal
5514,3730,Fairy
5515,3731,Fighting
5516,3732,Fairy
5517,3733,Fairy
5518,3734,Grass
5519,3735,Grass
5520,3736,Fighting
5521,3737,Fighting
5522,3737,Dark
5523,3738,Normal
5524,3739,Psychic
5525,3740,Psychic
5526,3741,Psychic
5527,3742,Steel
5528,3742,Ghost
5529,3743,Fighting
5530,3744,Steel
5531,3744,Ghost
5532,3745,Steel
5533,3745,Ghost
5534,3746,Fairy
5535,3747,Fairy
5536,3748,Fairy
5537,3749,Fairy
5538,3750,Dark
5539,3750,Psychic
5540,3751,Dark
5541,3751,Psychic
5542,3752,Rock
5543,3752,Water
5544,3753,Rock
5545,3753,Water
5546,3754,Grass
5547,3754,Poison
5548,3755,Poison
5549,3755,Water
5550,3756,Poison
5551,3756,Dragon
5552,3757,Water
5553,3758,Water
5554,3759,Electric
5555,3759,Normal
5556,3760,Electric
5557,3760,Normal
5558,3761,Rock
5559,3761,Dragon
5560,3762,Rock
5561,3762,Dragon
5562,3763,Rock
5563,3763,Ice
5564,3764,Rock
5565,3764,Ice
5566,3765,Water
5567,3766,Grass
5568,3766,Poison
5569,3767,Fairy
5570,3768,Fighting
5571,3768,Flying
5572,3769,Electric
5573,3769,Fairy
5574,3770,Rock
5575,3770,Fairy
5576,3771,Dragon
5577,3772,Dragon
5578,3773,Dragon
5579,3774,Steel
5580,3774,Fairy
5581,3775,Ghost
5582,3775,Grass
5583,3776,Ghost
5584,3776,Grass
5585,3777,Grass
5586,3777,Poison
5587,3778,Ghost
5588,3778,Grass
5589,3779,Ghost
5590,3779,Grass
5591,3780,Ghost
5592,3780,Grass
5593,3781,Ghost
5594,3781,Grass
5595,3782,Ghost
5596,3782,Grass
5597,3783,Ghost
5598,3783,Grass
5599,3784,Ghost
5600,3784,Grass
5601,3785,Ghost
5602,3785,Grass
5603,3786,Ice
5604,3787,Ice
5605,3788,Flying
5606,3788,Dragon
5607,3789,Flying
5608,3789,Dragon
5609,3790,Fairy
5610,3791,Dark
5611,3791,Flying
5612,3792,Dragon
5613,3792,Ground
5614,3793,Dragon
5615,3793,Ground
5616,3794,Rock
5617,3794,Fairy
5618,3795,Water
5619,3795,Poison
5620,3796,Psychic
5621,3796,Ghost
5622,3797,Psychic
5623,3797,Dark
5624,3798,Fire
5625,3798,Water
5626,3799,Grass
5627,3799,Flying
5628,3800,Grass
5629,3800,Flying
5630,3801,Grass
5631,3801,Ghost
5632,3802,Fire
5633,3803,Fire
5634,3804,Fire
5635,3804,Dark
5636,3805,Water
5637,3806,Water
5638,3807,Water
5639,3807,Poison
5640,3808,Water
5641,3808,Fairy
5642,3809,Normal
5643,3809,Flying
5644,3810,Normal
5645,3810,Flying
5646,3811,Normal
5647,3811,Flying
5648,3812,Normal
5649,3813,Normal
5650,3814,Normal
5651,3815,Bug
5652,3816,Bug
5653,3816,Electric
5654,3817,Bug
5655,3817,Electric
5656,3818,Bug
5657,3818,Electric
5658,3819,Fighting
5659,3820,Rock
5660,3820,Ground
5661,3821,Rock
5662,3821,Electric
5663,3822,Fighting
5664,3822,Ice
5665,3823,Fire
5666,3823,Flying
5667,3824,Psychic
5668,3824,Flying
5669,3825,Electric
5670,3825,Flying
5671,3826,Ghost
5672,3826,Flying
5673,3827,Bug
5674,3827,Fairy
5675,3828,Bug
5676,3828,Fairy
5677,3829,Bug
5678,3829,Fairy
5679,3830,Rock
5680,3831,Rock
5681,3832,Rock
5682,3833,Rock
5683,3834,Water
5684,3835,Poison
5685,3835,Water
5686,3836,Poison
5687,3836,Water
5688,3837,Ground
5689,3838,Rock
5690,3838,Ground
5691,3839,Rock
5692,3839,Electric
5693,3840,Ground
5694,3841,Water
5695,3841,Bug
5696,3842,Water
5697,3842,Bug
5698,3843,Water
5699,3843,Bug
5700,3844,Grass
5701,3845,Grass
5702,3846,Grass
5703,3847,Grass
5704,3847,Fairy
5705,3848,Grass
5706,3848,Fairy
5707,3849,Poison
5708,3849,Fire
5709,3850,Poison
5710,3850,Fire
5711,3851,Poison
5712,3851,Fire
5713,3852,Normal
5714,3852,Fighting
5715,3853,Rock
5716,3853,Ground
5717,3854,Rock
5718,3854,Electric
5719,3855,Normal
5720,3855,Fighting
5721,3856,Grass
5722,3857,Grass
5723,3858,Grass
5724,3859,Fairy
5725,3860,Normal
5726,3860,Psychic
5727,3861,Fighting
5728,3862,Bug
5729,3862,Water
5730,3863,Bug
5731,3863,Water
5732,3864,Ghost
5733,3864,Ground
5734,3865,Fire
5735,3866,Ghost
5736,3866,Ground
5737,3867,Water
5738,3868,Normal
5739,3869,Normal
5740,3870,Bug
5741,3871,Dark
5742,3872,Dragon
5743,3873,Electric
5744,3874,Fairy
5745,3875,Fighting
5746,3876,Fire
5747,3877,Flying
5748,3878,Ghost
5749,3879,Grass
5750,3880,Ground
5751,3881,Ice
5752,3882,Poison
5753,3883,Psychic
5754,3884,Rock
5755,3885,Steel
5756,3886,Water
5757,3887,Rock
5758,3887,Flying
5759,3888,Normal
5760,3889,Fire
5761,3889,Dragon
5762,3890,Electric
5763,3890,Steel
5764,3891,Electric
5765,3891,Steel
5766,3892,Ghost
5767,3892,Fairy
5768,3893,Ghost
5769,3893,Fairy
5770,3894,Water
5771,3894,Psychic
5772,3895,Fire
5773,3896,Normal
5774,3896,Dragon
5775,3897,Ghost
5776,3897,Grass
5777,3898,Dragon
5778,3899,Dragon
5779,3899,Fighting
5780,3900,Dragon
5781,3900,Fighting
5782,3901,Dragon
5783,3901,Fighting
5784,3902,Electric
5785,3902,Fairy
5786,3903,Psychic
5787,3903,Fairy
5788,3904,Grass
5789,3904,Fairy
5790,3905,Water
